Id,Category,Catagotry_Num,Date,Day_Num,Day,Time_Num,Time,District,Category_Count_In_Dist
1850,自行車竊盜,2,2015/5/17,7,Sun,6,16~18,大同區,70
1851,自行車竊盜,2,2015/5/18,1,Mon,6,16~18,信義區,99
1852,自行車竊盜,2,2015/5/19,2,Tue,7,19~21,士林區,53
1853,自行車竊盜,2,2015/5/20,3,Wed,3,07~09,大安區,193
1854,自行車竊盜,2,2015/5/21,4,Thu,5,13~15,中正區,103
1855,自行車竊盜,2,2015/5/26,2,Tue,3,07~09,中山區,64
1856,自行車竊盜,2,2015/5/27,3,Wed,6,16~18,內湖區,52
1857,自行車竊盜,2,2015/5/28,4,Thu,5,13~15,士林區,53
1858,自行車竊盜,2,2015/5/29,5,Fri,1,01~03,中正區,103
1859,自行車竊盜,2,2015/5/29,5,Fri,2,04~06,文山區,101
1860,自行車竊盜,2,2015/5/29,5,Fri,3,07~09,文山區,101
1861,自行車竊盜,2,2015/5/30,6,Sat,4,10~12,松山區,58
1862,自行車竊盜,2,2015/5/30,6,Sat,6,16~18,北投區,117
1863,自行車竊盜,2,2015/6/1,1,Mon,1,01~03,大同區,70
1864,自行車竊盜,2,2015/6/1,1,Mon,2,04~06,大安區,193
1865,自行車竊盜,2,2015/6/2,2,Tue,5,13~15,北投區,117
1866,自行車竊盜,2,2015/6/3,3,Wed,4,10~12,大安區,193
1867,自行車竊盜,2,2015/6/4,4,Thu,3,07~09,北投區,117
1868,自行車竊盜,2,2015/6/4,4,Thu,5,13~15,信義區,99
1869,自行車竊盜,2,2015/6/4,4,Thu,8,22~24,中正區,103
1870,自行車竊盜,2,2015/6/5,5,Fri,2,04~06,大安區,193
1871,自行車竊盜,2,2015/6/6,6,Sat,1,01~03,大安區,193
1872,自行車竊盜,2,2015/6/7,7,Sun,4,10~12,北投區,117
1873,自行車竊盜,2,2015/6/9,2,Tue,1,01~03,士林區,53
1874,自行車竊盜,2,2015/6/9,2,Tue,2,04~06,內湖區,52
1875,自行車竊盜,2,2015/6/9,2,Tue,6,16~18,信義區,99
1876,自行車竊盜,2,2015/6/9,2,Tue,7,19~21,文山區,101
1877,自行車竊盜,2,2015/6/10,3,Wed,1,01~03,北投區,117
1878,自行車竊盜,2,2015/6/10,3,Wed,1,01~03,北投區,117
1879,自行車竊盜,2,2015/6/13,6,Sat,2,04~06,松山區,58
1880,自行車竊盜,2,2015/6/13,6,Sat,4,10~12,中山區,64
1881,自行車竊盜,2,2015/6/13,6,Sat,5,13~15,北投區,117
1882,自行車竊盜,2,2015/6/13,6,Sat,6,16~18,中正區,103
1883,自行車竊盜,2,2015/6/13,6,Sat,8,22~24,南港區,63
1884,自行車竊盜,2,2015/6/14,7,Sun,8,22~24,文山區,101
1885,自行車竊盜,2,2015/6/15,1,Mon,6,16~18,大安區,193
1886,自行車竊盜,2,2015/6/16,2,Tue,8,22~24,大安區,193
1887,自行車竊盜,2,2015/6/19,5,Fri,2,04~06,中山區,64
1888,自行車竊盜,2,2015/6/19,5,Fri,2,04~06,內湖區,52
1889,自行車竊盜,2,2015/6/22,1,Mon,3,07~09,南港區,63
1890,自行車竊盜,2,2015/6/23,2,Tue,3,07~09,南港區,63
1891,自行車竊盜,2,2015/6/23,2,Tue,3,07~09,大安區,193
1892,自行車竊盜,2,2015/6/23,2,Tue,3,07~09,南港區,63
1893,自行車竊盜,2,2015/6/25,4,Thu,2,04~06,信義區,99
1894,自行車竊盜,2,2015/6/25,4,Thu,5,13~15,信義區,99
1895,自行車竊盜,2,2015/6/29,1,Mon,7,19~21,北投區,117
1896,自行車竊盜,2,2015/6/30,2,Tue,5,13~15,大同區,70
1897,自行車竊盜,2,2015/7/1,3,Wed,7,19~21,松山區,58
1898,自行車竊盜,2,2015/7/1,3,Wed,8,22~24,中正區,103
1899,自行車竊盜,2,2015/7/2,4,Thu,7,19~21,文山區,101
1900,自行車竊盜,2,2015/7/2,4,Thu,7,19~21,中正區,103
1901,自行車竊盜,2,2015/7/3,5,Fri,7,19~21,信義區,99
1902,自行車竊盜,2,2015/7/4,6,Sat,5,13~15,中山區,64
1903,自行車竊盜,2,2015/7/5,7,Sun,4,10~12,大安區,193
1904,自行車竊盜,2,2015/7/5,7,Sun,6,16~18,信義區,99
1905,自行車竊盜,2,2015/7/6,1,Mon,5,13~15,中山區,64
1906,自行車竊盜,2,2015/7/7,2,Tue,5,13~15,大安區,193
1907,自行車竊盜,2,2015/7/7,2,Tue,6,16~18,萬華區,74
1908,自行車竊盜,2,2015/7/8,3,Wed,4,10~12,文山區,101
1909,自行車竊盜,2,2015/7/10,5,Fri,4,10~12,松山區,58
1910,自行車竊盜,2,2015/7/12,7,Sun,5,13~15,北投區,117
1911,自行車竊盜,2,2015/7/12,7,Sun,7,19~21,北投區,117
1912,自行車竊盜,2,2015/7/13,1,Mon,4,10~12,松山區,58
1913,自行車竊盜,2,2015/7/14,2,Tue,4,10~12,北投區,117
1914,自行車竊盜,2,2015/7/14,2,Tue,7,19~21,中山區,64
1915,自行車竊盜,2,2015/7/14,2,Tue,8,22~24,北投區,117
1916,自行車竊盜,2,2015/7/15,3,Wed,6,16~18,大同區,70
1917,自行車竊盜,2,2015/7/15,3,Wed,6,16~18,大同區,70
1918,自行車竊盜,2,2015/7/16,4,Thu,6,16~18,文山區,101
1919,自行車竊盜,2,2015/7/18,6,Sat,6,16~18,南港區,63
1920,自行車竊盜,2,2015/7/20,1,Mon,8,22~24,中山區,64
1921,自行車竊盜,2,2015/7/22,3,Wed,4,10~12,北投區,117
1922,自行車竊盜,2,2015/7/26,7,Sun,5,13~15,中正區,103
1923,自行車竊盜,2,2015/7/27,1,Mon,3,07~09,南港區,63
1924,自行車竊盜,2,2015/7/27,1,Mon,7,19~21,大安區,193
1925,自行車竊盜,2,2015/7/28,2,Tue,6,16~18,士林區,53
1926,自行車竊盜,2,2015/7/28,2,Tue,6,16~18,士林區,53
1927,自行車竊盜,2,2015/8/1,6,Sat,5,13~15,文山區,101
1928,自行車竊盜,2,2015/8/2,7,Sun,4,10~12,中山區,64
1929,自行車竊盜,2,2015/8/3,1,Mon,1,01~03,信義區,99
1930,自行車竊盜,2,2015/8/3,1,Mon,5,13~15,文山區,101
1931,自行車竊盜,2,2015/8/4,2,Tue,3,07~09,北投區,117
1932,自行車竊盜,2,2015/8/5,3,Wed,7,19~21,內湖區,52
1933,自行車竊盜,2,2015/8/6,4,Thu,1,01~03,信義區,99
1934,自行車竊盜,2,2015/8/6,4,Thu,7,19~21,萬華區,74
1935,自行車竊盜,2,2015/8/7,5,Fri,7,19~21,北投區,117
1936,自行車竊盜,2,2015/8/9,7,Sun,7,19~21,士林區,53
1937,自行車竊盜,2,2015/8/10,1,Mon,5,13~15,南港區,63
1938,自行車竊盜,2,2015/8/10,1,Mon,5,13~15,北投區,117
1939,自行車竊盜,2,2015/8/10,1,Mon,7,19~21,北投區,117
1940,自行車竊盜,2,2015/8/14,5,Fri,4,10~12,信義區,99
1941,自行車竊盜,2,2015/8/14,5,Fri,8,22~24,南港區,63
1942,自行車竊盜,2,2015/8/15,6,Sat,4,10~12,北投區,117
1943,自行車竊盜,2,2015/8/15,6,Sat,8,22~24,士林區,53
1944,自行車竊盜,2,2015/8/16,7,Sun,1,01~03,信義區,99
1945,自行車竊盜,2,2015/8/16,7,Sun,4,10~12,大安區,193
1946,自行車竊盜,2,2015/8/17,1,Mon,7,19~21,南港區,63
1947,自行車竊盜,2,2015/8/17,1,Mon,7,19~21,士林區,53
1948,自行車竊盜,2,2015/8/19,3,Wed,5,13~15,大安區,193
1949,自行車竊盜,2,2015/8/20,4,Thu,1,01~03,中正區,103
1950,自行車竊盜,2,2015/8/21,5,Fri,3,07~09,大同區,70
1951,自行車竊盜,2,2015/8/21,5,Fri,3,07~09,大同區,70
1952,自行車竊盜,2,2015/8/21,5,Fri,5,13~15,大安區,193
1953,自行車竊盜,2,2015/8/23,7,Sun,4,10~12,中正區,103
1954,自行車竊盜,2,2015/8/24,1,Mon,8,22~24,信義區,99
1955,自行車竊盜,2,2015/8/26,3,Wed,7,19~21,大安區,193
1956,自行車竊盜,2,2015/8/28,5,Fri,6,16~18,內湖區,52
1957,自行車竊盜,2,2015/8/30,7,Sun,3,07~09,士林區,53
1958,自行車竊盜,2,2015/8/30,7,Sun,6,16~18,北投區,117
1959,自行車竊盜,2,2015/8/30,7,Sun,6,16~18,大安區,193
1960,自行車竊盜,2,2015/8/31,1,Mon,4,10~12,南港區,63
1961,自行車竊盜,2,2015/9/1,2,Tue,6,16~18,士林區,53
1962,自行車竊盜,2,2015/9/2,3,Wed,8,22~24,大安區,193
1963,自行車竊盜,2,2015/9/3,4,Thu,2,04~06,信義區,99
1964,自行車竊盜,2,2015/9/4,5,Fri,5,13~15,文山區,101
1965,自行車竊盜,2,2015/9/6,7,Sun,7,19~21,大同區,70
1966,自行車竊盜,2,2015/9/7,1,Mon,6,16~18,大安區,193
1967,自行車竊盜,2,2015/9/7,1,Mon,6,16~18,北投區,117
1968,自行車竊盜,2,2015/9/8,2,Tue,2,04~06,士林區,53
1969,自行車竊盜,2,2015/9/9,3,Wed,6,16~18,北投區,117
1970,自行車竊盜,2,2015/9/10,4,Thu,2,04~06,士林區,53
1971,自行車竊盜,2,2015/9/10,4,Thu,4,10~12,內湖區,52
1972,自行車竊盜,2,2015/9/11,5,Fri,2,04~06,士林區,53
1973,自行車竊盜,2,2015/9/12,6,Sat,4,10~12,士林區,53
1974,自行車竊盜,2,2015/9/12,6,Sat,8,22~24,大同區,70
1975,自行車竊盜,2,2015/9/13,7,Sun,3,07~09,中正區,103
1976,自行車竊盜,2,2015/9/13,7,Sun,7,19~21,中正區,103
1977,自行車竊盜,2,2015/9/14,1,Mon,6,16~18,中山區,64
1978,自行車竊盜,2,2015/9/15,2,Tue,1,01~03,中正區,103
1979,自行車竊盜,2,2015/9/15,2,Tue,1,01~03,松山區,58
1980,自行車竊盜,2,2015/9/15,2,Tue,2,04~06,中山區,64
1981,自行車竊盜,2,2015/9/15,2,Tue,2,04~06,中正區,103
1982,自行車竊盜,2,2015/9/15,2,Tue,7,19~21,中正區,103
1983,自行車竊盜,2,2015/9/15,2,Tue,7,19~21,大安區,193
1984,自行車竊盜,2,2015/9/15,2,Tue,8,22~24,大安區,193
1985,自行車竊盜,2,2015/9/17,4,Thu,2,04~06,信義區,99
1986,自行車竊盜,2,2015/9/17,4,Thu,6,16~18,萬華區,74
1987,自行車竊盜,2,2015/9/18,5,Fri,2,04~06,大安區,193
1988,自行車竊盜,2,2015/9/19,6,Sat,6,16~18,大同區,70
1989,自行車竊盜,2,2015/9/19,6,Sat,7,19~21,士林區,53
1990,自行車竊盜,2,2015/9/19,6,Sat,8,22~24,中正區,103
1991,自行車竊盜,2,2015/9/21,1,Mon,6,16~18,文山區,101
1992,自行車竊盜,2,2015/9/23,3,Wed,3,07~09,士林區,53
1993,自行車竊盜,2,2015/9/23,3,Wed,6,16~18,中正區,103
1994,自行車竊盜,2,2015/9/24,4,Thu,2,04~06,大同區,70
1995,自行車竊盜,2,2015/9/24,4,Thu,3,07~09,大同區,70
1996,自行車竊盜,2,2015/9/26,6,Sat,8,22~24,松山區,58
1997,自行車竊盜,2,2015/9/29,2,Tue,3,07~09,中山區,64
1998,自行車竊盜,2,2015/10/1,4,Thu,4,10~12,大安區,193
1999,自行車竊盜,2,2015/10/1,4,Thu,8,22~24,中山區,64
2000,自行車竊盜,2,2015/10/2,5,Fri,8,22~24,內湖區,52
2001,自行車竊盜,2,2015/10/4,7,Sun,1,01~03,大安區,193
2002,自行車竊盜,2,2015/10/4,7,Sun,7,19~21,萬華區,74
2003,自行車竊盜,2,2015/10/5,1,Mon,6,16~18,大同區,70
2004,自行車竊盜,2,2015/10/5,1,Mon,6,16~18,中山區,64
2005,自行車竊盜,2,2015/10/7,3,Wed,6,16~18,南港區,63
2006,自行車竊盜,2,2015/10/7,3,Wed,7,19~21,大同區,70
2007,自行車竊盜,2,2015/10/10,6,Sat,3,07~09,中正區,103
2008,自行車竊盜,2,2015/10/10,6,Sat,4,10~12,萬華區,74
2009,自行車竊盜,2,2015/10/10,6,Sat,4,10~12,南港區,63
2010,自行車竊盜,2,2015/10/10,6,Sat,7,19~21,信義區,99
2011,自行車竊盜,2,2015/10/11,7,Sun,2,04~06,大同區,70
2012,自行車竊盜,2,2015/10/11,7,Sun,2,04~06,大同區,70
2013,自行車竊盜,2,2015/10/11,7,Sun,3,07~09,大同區,70
2014,自行車竊盜,2,2015/10/11,7,Sun,6,16~18,士林區,53
2015,自行車竊盜,2,2015/10/12,1,Mon,6,16~18,大安區,193
2016,自行車竊盜,2,2015/10/13,2,Tue,5,13~15,北投區,117
2017,自行車竊盜,2,2015/10/14,3,Wed,4,10~12,內湖區,52
2018,自行車竊盜,2,2015/10/15,4,Thu,3,07~09,中正區,103
2019,自行車竊盜,2,2015/10/16,5,Fri,5,13~15,中山區,64
2020,自行車竊盜,2,2015/10/19,1,Mon,2,04~06,中正區,103
2021,自行車竊盜,2,2015/10/19,1,Mon,5,13~15,中正區,103
2022,自行車竊盜,2,2015/10/21,3,Wed,6,16~18,大同區,70
2023,自行車竊盜,2,2015/10/23,5,Fri,3,07~09,大安區,193
2024,自行車竊盜,2,2015/10/26,1,Mon,4,10~12,中正區,103
2025,自行車竊盜,2,2015/10/26,1,Mon,7,19~21,文山區,101
2026,自行車竊盜,2,2015/10/27,2,Tue,2,04~06,文山區,101
2027,自行車竊盜,2,2015/10/27,2,Tue,4,10~12,士林區,53
2028,自行車竊盜,2,2015/10/27,2,Tue,7,19~21,萬華區,74
2029,自行車竊盜,2,2015/11/1,7,Sun,4,10~12,大同區,70
2030,自行車竊盜,2,2015/11/2,1,Mon,3,07~09,大同區,70
2031,自行車竊盜,2,2015/11/3,2,Tue,5,13~15,中正區,103
2032,自行車竊盜,2,2015/11/3,2,Tue,7,19~21,信義區,99
2033,自行車竊盜,2,2015/11/3,2,Tue,7,19~21,大安區,193
2034,自行車竊盜,2,2015/11/5,4,Thu,1,01~03,大同區,70
2035,自行車竊盜,2,2015/11/5,4,Thu,7,19~21,內湖區,52
2036,自行車竊盜,2,2015/11/8,7,Sun,5,13~15,萬華區,74
2037,自行車竊盜,2,2015/11/9,1,Mon,2,04~06,大安區,193
2038,自行車竊盜,2,2015/11/10,2,Tue,6,16~18,信義區,99
2039,自行車竊盜,2,2015/11/11,3,Wed,4,10~12,內湖區,52
2040,自行車竊盜,2,2015/11/11,3,Wed,8,22~24,信義區,99
2041,自行車竊盜,2,2015/11/12,4,Thu,5,13~15,內湖區,52
2042,自行車竊盜,2,2015/11/15,7,Sun,4,10~12,北投區,117
2043,自行車竊盜,2,2015/11/15,7,Sun,4,10~12,大安區,193
2044,自行車竊盜,2,2015/11/20,5,Fri,8,22~24,大安區,193
2045,自行車竊盜,2,2015/11/21,6,Sat,1,01~03,中正區,103
2046,自行車竊盜,2,2015/11/21,6,Sat,4,10~12,北投區,117
2047,自行車竊盜,2,2015/11/22,7,Sun,1,01~03,中山區,64
2048,自行車竊盜,2,2015/11/22,7,Sun,6,16~18,信義區,99
2049,自行車竊盜,2,2015/11/22,7,Sun,6,16~18,中正區,103
2050,自行車竊盜,2,2015/11/23,1,Mon,3,07~09,北投區,117
2051,自行車竊盜,2,2015/11/24,2,Tue,5,13~15,北投區,117
2052,自行車竊盜,2,2015/11/26,4,Thu,5,13~15,信義區,99
2053,自行車竊盜,2,2015/11/27,5,Fri,6,16~18,南港區,63
2054,自行車竊盜,2,2015/11/28,6,Sat,6,16~18,萬華區,74
2055,自行車竊盜,2,2015/12/1,2,Tue,5,13~15,內湖區,52
2056,自行車竊盜,2,2015/12/2,3,Wed,1,01~03,松山區,58
2057,自行車竊盜,2,2015/12/3,4,Thu,1,01~03,中山區,64
2058,自行車竊盜,2,2015/12/3,4,Thu,2,04~06,北投區,117
2059,自行車竊盜,2,2015/12/3,4,Thu,5,13~15,北投區,117
2060,自行車竊盜,2,2015/12/3,4,Thu,5,13~15,北投區,117
2061,自行車竊盜,2,2015/12/3,4,Thu,6,16~18,南港區,63
2062,自行車竊盜,2,2015/12/4,5,Fri,8,22~24,北投區,117
2063,自行車竊盜,2,2015/12/5,6,Sat,5,13~15,中正區,103
2064,自行車竊盜,2,2015/12/6,7,Sun,2,04~06,內湖區,52
2065,自行車竊盜,2,2015/12/10,4,Thu,1,01~03,文山區,101
2066,自行車竊盜,2,2015/12/10,4,Thu,8,22~24,大同區,70
2067,自行車竊盜,2,2015/12/13,7,Sun,4,10~12,大同區,70
2068,自行車竊盜,2,2015/12/19,6,Sat,8,22~24,大同區,70
2069,自行車竊盜,2,2015/12/20,7,Sun,5,13~15,中山區,64
2070,自行車竊盜,2,2015/12/20,7,Sun,6,16~18,大安區,193
2071,自行車竊盜,2,2015/12/24,4,Thu,6,16~18,北投區,117
2072,自行車竊盜,2,2015/12/25,5,Fri,5,13~15,文山區,101
2073,自行車竊盜,2,2015/12/25,5,Fri,6,16~18,中山區,64
2074,自行車竊盜,2,2015/12/25,5,Fri,6,16~18,中山區,64
2075,自行車竊盜,2,2015/12/25,5,Fri,6,16~18,文山區,101
2076,自行車竊盜,2,2015/12/26,6,Sat,6,16~18,中山區,64
2077,自行車竊盜,2,2015/12/26,6,Sat,7,19~21,北投區,117
2078,自行車竊盜,2,2015/12/26,6,Sat,7,19~21,北投區,117
2079,自行車竊盜,2,2015/12/27,7,Sun,8,22~24,文山區,101
2080,自行車竊盜,2,2015/12/28,1,Mon,6,16~18,中正區,103
2081,自行車竊盜,2,2015/12/29,2,Tue,3,07~09,信義區,99
2082,自行車竊盜,2,2015/12/29,2,Tue,7,19~21,中山區,64
2083,自行車竊盜,2,2015/12/31,4,Thu,8,22~24,萬華區,74
2084,自行車竊盜,2,2016/1/1,5,Fri,1,01~03,信義區,99
2085,自行車竊盜,2,2016/1/1,5,Fri,7,19~21,南港區,63
2086,自行車竊盜,2,2016/1/3,7,Sun,8,22~24,萬華區,74
2087,自行車竊盜,2,2016/1/4,1,Mon,7,19~21,北投區,117
2088,自行車竊盜,2,2016/1/5,2,Tue,8,22~24,大安區,193
2089,自行車竊盜,2,2016/1/10,7,Sun,3,07~09,士林區,53
2090,自行車竊盜,2,2016/1/10,7,Sun,4,10~12,大安區,193
2091,自行車竊盜,2,2016/1/18,1,Mon,4,10~12,松山區,58
2092,自行車竊盜,2,2016/1/18,1,Mon,8,22~24,萬華區,74
2093,自行車竊盜,2,2016/1/22,5,Fri,6,16~18,松山區,58
2094,自行車竊盜,2,2016/1/26,2,Tue,5,13~15,士林區,53
2095,自行車竊盜,2,2016/1/27,3,Wed,5,13~15,北投區,117
2096,自行車竊盜,2,2016/1/28,4,Thu,1,01~03,大安區,193
2097,自行車竊盜,2,2016/1/30,6,Sat,6,16~18,北投區,117
2098,自行車竊盜,2,2016/2/2,2,Tue,6,16~18,北投區,117
2099,自行車竊盜,2,2016/2/4,4,Thu,1,01~03,萬華區,74
2100,自行車竊盜,2,2016/2/4,4,Thu,1,01~03,萬華區,74
2101,自行車竊盜,2,2016/2/4,4,Thu,4,10~12,大同區,70
2102,自行車竊盜,2,2016/2/4,4,Thu,5,13~15,中山區,64
2103,自行車竊盜,2,2016/2/6,6,Sat,1,01~03,萬華區,74
2104,自行車竊盜,2,2016/2/7,7,Sun,5,13~15,中山區,64
2105,自行車竊盜,2,2016/2/9,2,Tue,6,16~18,松山區,58
2106,自行車竊盜,2,2016/2/10,3,Wed,4,10~12,文山區,101
2107,自行車竊盜,2,2016/2/13,6,Sat,6,16~18,萬華區,74
2108,自行車竊盜,2,2016/2/13,6,Sat,6,16~18,萬華區,74
2109,自行車竊盜,2,2016/2/16,2,Tue,2,04~06,內湖區,52
2110,自行車竊盜,2,2016/2/17,3,Wed,1,01~03,大同區,70
2111,自行車竊盜,2,2016/2/17,3,Wed,2,04~06,中正區,103
2112,自行車竊盜,2,2016/2/18,4,Thu,4,10~12,大安區,193
2113,自行車竊盜,2,2016/2/20,6,Sat,4,10~12,文山區,101
2114,自行車竊盜,2,2016/2/20,6,Sat,6,16~18,內湖區,52
2115,自行車竊盜,2,2016/2/21,7,Sun,7,19~21,士林區,53
2116,自行車竊盜,2,2016/2/22,1,Mon,4,10~12,大安區,193
2117,自行車竊盜,2,2016/2/24,3,Wed,3,07~09,中正區,103
2118,自行車竊盜,2,2016/2/24,3,Wed,3,07~09,中正區,103
2119,自行車竊盜,2,2016/2/25,4,Thu,5,13~15,大安區,193
2120,自行車竊盜,2,2016/2/25,4,Thu,5,13~15,大安區,193
2121,自行車竊盜,2,2016/2/28,7,Sun,6,16~18,信義區,99
2122,自行車竊盜,2,2016/2/28,7,Sun,7,19~21,中山區,64
2123,自行車竊盜,2,2016/2/28,7,Sun,7,19~21,中山區,64
2124,自行車竊盜,2,2016/3/1,2,Tue,5,13~15,中山區,64
2125,自行車竊盜,2,2016/3/1,2,Tue,5,13~15,中山區,64
2126,自行車竊盜,2,2016/3/2,3,Wed,2,04~06,萬華區,74
2127,自行車竊盜,2,2016/3/2,3,Wed,2,04~06,萬華區,74
2128,自行車竊盜,2,2016/3/3,4,Thu,5,13~15,萬華區,74
2129,自行車竊盜,2,2016/3/3,4,Thu,5,13~15,萬華區,74
2130,自行車竊盜,2,2016/3/4,5,Fri,6,16~18,大安區,193
2131,自行車竊盜,2,2016/3/5,6,Sat,3,07~09,文山區,101
2132,自行車竊盜,2,2016/3/5,6,Sat,5,13~15,信義區,99
2133,自行車竊盜,2,2016/3/5,6,Sat,7,19~21,大安區,193
2134,自行車竊盜,2,2016/3/6,7,Sun,7,19~21,中正區,103
2135,自行車竊盜,2,2016/3/8,2,Tue,3,07~09,中正區,103
2136,自行車竊盜,2,2016/3/9,3,Wed,6,16~18,中山區,64
2137,自行車竊盜,2,2016/3/11,5,Fri,4,10~12,信義區,99
2138,自行車竊盜,2,2016/3/11,5,Fri,7,19~21,大同區,70
2139,自行車竊盜,2,2016/3/14,1,Mon,5,13~15,大同區,70
2140,自行車竊盜,2,2016/3/14,1,Mon,5,13~15,大同區,70
2141,自行車竊盜,2,2016/3/14,1,Mon,6,16~18,大安區,193
2142,自行車竊盜,2,2016/3/14,1,Mon,7,19~21,內湖區,52
2143,自行車竊盜,2,2016/3/16,3,Wed,3,07~09,內湖區,52
2144,自行車竊盜,2,2016/3/16,3,Wed,5,13~15,內湖區,52
2145,自行車竊盜,2,2016/3/16,3,Wed,6,16~18,中正區,103
2146,自行車竊盜,2,2016/3/19,6,Sat,4,10~12,松山區,58
2147,自行車竊盜,2,2016/3/19,6,Sat,6,16~18,信義區,99
2148,自行車竊盜,2,2016/3/20,7,Sun,6,16~18,信義區,99
2149,自行車竊盜,2,2016/3/21,1,Mon,6,16~18,士林區,53
2150,自行車竊盜,2,2016/3/22,2,Tue,6,16~18,大安區,193
2151,自行車竊盜,2,2016/3/22,2,Tue,6,16~18,萬華區,74
2152,自行車竊盜,2,2016/3/27,7,Sun,4,10~12,北投區,117
2153,自行車竊盜,2,2016/3/27,7,Sun,8,22~24,信義區,99
2154,自行車竊盜,2,2016/3/27,7,Sun,8,22~24,內湖區,52
2155,自行車竊盜,2,2016/3/27,7,Sun,8,22~24,文山區,101
2156,自行車竊盜,2,2016/3/28,1,Mon,1,01~03,萬華區,74
2157,自行車竊盜,2,2016/3/28,1,Mon,5,13~15,士林區,53
2158,自行車竊盜,2,2016/3/29,2,Tue,1,01~03,中山區,64
2159,自行車竊盜,2,2016/3/30,3,Wed,3,07~09,內湖區,52
2160,自行車竊盜,2,2016/3/31,4,Thu,8,22~24,南港區,63
2161,自行車竊盜,2,2016/4/2,6,Sat,5,13~15,內湖區,52
2162,自行車竊盜,2,2016/4/5,2,Tue,2,04~06,南港區,63
2163,自行車竊盜,2,2016/4/5,2,Tue,5,13~15,北投區,117
2164,自行車竊盜,2,2016/4/8,5,Fri,5,13~15,北投區,117
2165,自行車竊盜,2,2016/4/9,6,Sat,6,16~18,萬華區,74
2166,自行車竊盜,2,2016/4/10,7,Sun,1,01~03,中正區,103
2167,自行車竊盜,2,2016/4/10,7,Sun,3,07~09,北投區,117
2168,自行車竊盜,2,2016/4/10,7,Sun,4,10~12,松山區,58
2169,自行車竊盜,2,2016/4/10,7,Sun,8,22~24,士林區,53
2170,自行車竊盜,2,2016/4/14,4,Thu,1,01~03,中山區,64
2171,自行車竊盜,2,2016/4/17,7,Sun,7,19~21,南港區,63
2172,自行車竊盜,2,2016/4/18,1,Mon,3,07~09,萬華區,74
2173,自行車竊盜,2,2016/4/19,2,Tue,8,22~24,萬華區,74
2174,自行車竊盜,2,2016/4/20,3,Wed,5,13~15,內湖區,52
2175,自行車竊盜,2,2016/4/21,4,Thu,2,04~06,大安區,193
2176,自行車竊盜,2,2016/4/21,4,Thu,3,07~09,大安區,193
2177,自行車竊盜,2,2016/4/22,5,Fri,5,13~15,北投區,117
2178,自行車竊盜,2,2016/4/22,5,Fri,7,19~21,北投區,117
2179,自行車竊盜,2,2016/4/22,5,Fri,8,22~24,大安區,193
2180,自行車竊盜,2,2016/4/23,6,Sat,5,13~15,北投區,117
2181,自行車竊盜,2,2016/4/24,7,Sun,6,16~18,大同區,70
2182,自行車竊盜,2,2016/4/25,1,Mon,6,16~18,大安區,193
2183,自行車竊盜,2,2016/4/27,3,Wed,7,19~21,文山區,101
2184,自行車竊盜,2,2016/4/28,4,Thu,8,22~24,大安區,193
2185,自行車竊盜,2,2016/4/29,5,Fri,4,10~12,北投區,117
2186,自行車竊盜,2,2016/4/29,5,Fri,6,16~18,大同區,70
2187,自行車竊盜,2,2016/4/30,6,Sat,6,16~18,中正區,103
2188,自行車竊盜,2,2016/5/1,7,Sun,5,13~15,中正區,103
2189,自行車竊盜,2,2016/5/1,7,Sun,6,16~18,大安區,193
2190,自行車竊盜,2,2016/5/2,1,Mon,3,07~09,大安區,193
2191,自行車竊盜,2,2016/5/2,1,Mon,5,13~15,中山區,64
2192,自行車竊盜,2,2016/5/4,3,Wed,6,16~18,中正區,103
2193,自行車竊盜,2,2016/5/4,3,Wed,7,19~21,大同區,70
2194,自行車竊盜,2,2016/5/4,3,Wed,7,19~21,大安區,193
2195,自行車竊盜,2,2016/5/5,4,Thu,3,07~09,北投區,117
2196,自行車竊盜,2,2016/5/5,4,Thu,6,16~18,北投區,117
2197,自行車竊盜,2,2016/5/6,5,Fri,4,10~12,北投區,117
2198,自行車竊盜,2,2016/5/8,7,Sun,3,07~09,大同區,70
2199,自行車竊盜,2,2016/5/9,1,Mon,8,22~24,中正區,103
2200,自行車竊盜,2,2016/5/10,2,Tue,4,10~12,士林區,53
2201,自行車竊盜,2,2016/5/10,2,Tue,6,16~18,中山區,64
2202,自行車竊盜,2,2016/5/10,2,Tue,8,22~24,中正區,103
2203,自行車竊盜,2,2016/5/11,3,Wed,3,07~09,萬華區,74
2204,自行車竊盜,2,2016/5/11,3,Wed,6,16~18,信義區,99
2205,自行車竊盜,2,2016/5/12,4,Thu,1,01~03,大安區,193
2206,自行車竊盜,2,2016/5/12,4,Thu,8,22~24,中正區,103
2207,自行車竊盜,2,2016/5/15,7,Sun,8,22~24,萬華區,74
2208,自行車竊盜,2,2016/5/16,1,Mon,8,22~24,北投區,117
2209,自行車竊盜,2,2016/5/17,2,Tue,5,13~15,大安區,193
2210,自行車竊盜,2,2016/5/19,4,Thu,7,19~21,內湖區,52
2211,自行車竊盜,2,2016/5/19,4,Thu,7,19~21,松山區,58
2212,自行車竊盜,2,2016/5/20,5,Fri,1,01~03,南港區,63
2213,自行車竊盜,2,2016/5/20,5,Fri,7,19~21,大安區,193
2214,自行車竊盜,2,2016/5/22,7,Sun,2,04~06,中正區,103
